id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built
3761700053,20150105T000000,2.15E+06,3,2.75,3470,9610,3,3,11,1989
2685600090,20141118T000000,345000,3,1.5,1030,6969,1,4,6,1921
6381500065,20140729T000000,376500,3,2,1630,7800,1,5,7,1950
9294300515,20141024T000000,775000,3,2,2010,7017,2,3,7,1951
2769602840,20141016T000000,450000,3,1,1360,3737,1.5,4,6,1910
2526039156,20141210T000000,760000,4,2.25,2040,8315,1,4,8,1958
7852140100,20141007T000000,569000,4,2.5,2830,10954,2,3,8,2003
5522600205,20140917T000000,500000,3,1.5,2040,6750,1,3,7,1950
1370802620,20141211T000000,592500,2,2,1340,5350,1.5,3,8,1941
8079100210,20150304T000000,620000,4,2.5,2130,9139,2,3,9,1988
644200040,20140515T000000,1.00E+06,5,4.25,3920,16258,2,3,9,1990
9808640090,20150319T000000,815000,3,2.5,2415,2186,2,3,9,1981
5104531120,20150323T000000,775000,5,2.75,3750,12077,2,3,10,2005
3575303970,20140716T000000,340000,3,1,1010,7500,1,4,7,1975
6413100090,20140915T000000,458000,2,1.75,990,5850,1,4,6,1942
2475200870,20140917T000000,250000,2,1.5,1200,5773,2,3,7,1985
3423059081,20141009T000000,151600,2,1,1060,16988,1,3,6,1954
1137410040,20140527T000000,515000,4,2.5,3200,6473,2,3,7,2005
3352400330,20150327T000000,216000,2,1,1810,10360,1,3,6,1946
2781320100,20150309T000000,245000,3,1.75,1670,24650,1,4,7,1974
8894000040,20140625T000000,645000,3,2.75,1850,16960,1,4,8,1953
3333000775,20140903T000000,249900,3,1,1100,5000,1,3,7,1960
9274204230,20140709T000000,410000,3,1.75,1660,6250,1,3,7,1980
3972900025,20150313T000000,499000,6,1.75,2400,7500,1.5,3,7,1975
1159400220,20140529T000000,790000,5,3.25,2900,12160,1,4,8,1967
3876313030,20140520T000000,458000,1,2.25,2140,10350,1,3,7,1976
2856100515,20140805T000000,925000,4,2.5,2670,5100,2,3,8,1929
4239400730,20140625T000000,152000,3,1,1090,3264,1,4,6,1969
1826059042,20140923T000000,402000,3,2.5,1970,12205,2,4,8,1990
3869900155,20150326T000000,340000,2,2,1250,1178,2,3,7,1996
2600010220,20150326T000000,1.25E+06,4,2.5,4040,11350,2,4,10,1984
9290870040,20141117T000000,775000,4,2.5,3220,38448,2,3,10,1993
5347200175,20150319T000000,299800,2,1,1310,2814,1,3,6,1944
3810000455,20140908T000000,340000,4,2.25,2060,8400,1,3,7,1960
1962200037,20140502T000000,626000,3,2.25,1750,1572,2.5,3,9,2005
795001930,20141007T000000,324950,2,1,1150,9186,1,3,7,1946
3905080730,20150223T000000,535500,3,2.5,2050,4976,2,3,8,1994
8651611110,20140905T000000,817500,3,3.25,3230,7639,2,3,10,1999
5411600210,20140812T000000,810000,4,3.5,4170,4322,2,3,9,2005
7519000665,20150408T000000,565000,5,1.5,1940,3430,1.5,4,6,1926
4217400120,20141125T000000,978000,3,1.5,2390,4000,1.5,3,9,1936
3586500665,20150112T000000,530000,3,1,1440,27505,1,3,8,1951
2582500110,20141007T000000,305000,4,2.5,2230,6487,2,3,7,2003
6749700031,20140609T000000,345000,3,2.5,1210,1420,3,3,8,2008
4136800205,20150219T000000,258000,2,2,750,6553,1.5,3,7,1945
3438503120,20150330T000000,275000,4,1,1770,7345,1.5,3,7,1966
1922069089,20150324T000000,310000,3,1,1020,55756,1,3,7,1961
4099501215,20140603T000000,713250,3,2,2050,9000,1,4,7,1951
3325069025,20150508T000000,500000,3,1,2000,21780,1,3,8,1978
4058200985,20140911T000000,472000,3,1.75,2180,7200,1,4,8,1954
3031200246,20140711T000000,250000,3,1,920,4429,1,3,7,1952
624101110,20141002T000000,725000,4,2.25,3440,14237,2,3,9,1982
4046700210,20140629T000000,345000,3,2,1610,15005,1,4,7,1986
2916200065,20150115T000000,460000,3,1.5,1870,15685,1,3,7,1936
6141100038,20140602T000000,440150,2,1,1110,6800,1,5,7,1947
2806800090,20141104T000000,390000,3,1.75,2200,8036,1,3,7,1978
312000265,20150504T000000,375000,2,1,790,5120,1,3,6,1950
2938200040,20141211T000000,224950,3,1.5,1630,9282,1,4,7,1963
114101161,20140829T000000,480000,3,1.5,2100,67269,1,4,7,1949
1862400353,20150326T000000,721000,4,2.75,2690,5400,2,3,7,1940
179000100,20140826T000000,174000,2,1,600,4854,1,5,6,1922
7812800865,20141119T000000,170000,2,1,810,9882,1,3,6,1944
809002390,20150115T000000,658000,3,1.5,1660,3190,1.5,3,7,1919
2925059294,20150327T000000,860000,3,2,1880,8494,1,4,7,1968
7574200210,20140618T000000,407450,4,1.5,2310,68824,2,4,7,1968
5634500775,20150130T000000,615000,4,1.5,2650,34000,2,4,7,1930
8965460090,20150407T000000,920000,4,3,3130,12381,2,3,9,1995
1796350300,20140710T000000,195000,2,1,860,10400,1,4,6,1983
428000150,20140718T000000,269950,3,1,990,9950,1,5,7,1961
2323089009,20150119T000000,855000,4,3.5,4030,1024068,2,3,10,2006
3528900735,20140910T000000,620000,3,2.25,1780,1429,3,3,8,2007
3904100220,20141209T000000,276000,2,2,1480,6075,1,5,7,1919
254000735,20140806T000000,329000,3,1,1140,5258,1.5,3,6,1911
7893205080,20141007T000000,270000,3,1.5,1230,7500,1,3,7,1962
4397010300,20141113T000000,440000,4,2.5,3080,10646,2,3,9,1993
1150000740,20141003T000000,639000,4,2.5,1990,8034,2,4,10,1989
1926049141,20141010T000000,403500,1,1,700,5621,1,4,6,1945
7011201016,20141001T000000,585000,3,2.5,1700,1156,2,3,9,2002
3028200100,20140826T000000,216000,2,1,860,9000,1,4,6,1942
8081010040,20140911T000000,1.15E+06,3,2.5,3160,24437,1,3,11,1991
3023049186,20150416T000000,575000,3,2,2500,30056,1,5,8,1954
8029900110,20141114T000000,430000,4,2.5,3000,9460,2,3,9,2001
9367200205,20150324T000000,660000,2,1,1670,8195,1,3,7,1954
5550300205,20150413T000000,338000,2,1,690,6400,1,3,6,1943
8820901415,20140529T000000,400000,4,2.75,1240,3867,1,3,7,1987
6018500120,20150220T000000,210000,2,1,900,5000,1,5,6,1930
3826000665,20140522T000000,305000,4,1.75,2200,8100,1.5,5,6,1942
1025079086,20140820T000000,365000,2,1,960,223898,1,3,6,1985
2621660040,20140629T000000,325000,5,2.75,2130,6222,1,3,7,1991
8731982550,20141210T000000,245000,4,1.75,2020,8800,1,4,8,1969
4324500180,20140926T000000,182000,3,1,1060,7350,1,4,7,1959
1702901485,20140603T000000,440000,2,1,1230,6600,1,3,7,1906
251300110,20140731T000000,225000,3,2.25,2510,12013,2,3,8,1988
251300110,20150114T000000,358000,3,2.25,2510,12013,2,3,8,1988
461002615,20141202T000000,580000,5,2.5,2720,5000,1.5,4,7,1939
8091401030,20150422T000000,240000,3,1.5,1070,8886,1,4,7,1984
3924500040,20150413T000000,700000,4,3.25,3580,43093,1,4,8,1990
9432900040,20140729T000000,325000,4,2.5,2230,8500,2,3,8,1994
2426049125,20141114T000000,488000,4,2.25,2500,10890,1,5,7,1978
2883201055,20140910T000000,875000,4,1,1670,4600,1.5,5,8,1906
1795900360,20140602T000000,615000,4,2.5,2150,9070,2,4,8,1985
9542830690,20141120T000000,321000,3,2.5,2020,4183,2,3,7,2012
1245500690,20140602T000000,1.04E+06,3,2.5,2230,5750,2,3,9,2003
7454000315,20150424T000000,299500,2,1,740,6300,1,3,6,1942
2426049113,20150414T000000,459000,4,1.5,2020,9583,2,4,7,1963
8665050450,20140912T000000,435000,3,2.5,1730,4065,2,3,8,1996
2787320620,20141010T000000,222000,3,1.75,1370,8280,1,4,7,1980
5100401411,20141027T000000,485000,4,1,1210,6380,1.5,3,7,1936
2767602855,20150429T000000,750000,5,3.5,2160,2323,3,3,9,2007
7575620750,20141222T000000,266000,3,2.25,1550,6022,2,3,8,1989
1529300115,20140602T000000,455000,2,1,1170,6000,1,4,7,1941
122029066,20150508T000000,490000,3,1.75,2020,215622,2,4,7,1975
8732130580,20150430T000000,280000,3,1.75,1740,8625,1,4,7,1978
1689400375,20140805T000000,1.45E+06,4,3.25,3100,3900,2,5,9,1923
985001321,20141217T000000,291000,4,1,1590,24330,1.5,3,6,1942
7987400475,20150417T000000,745000,5,3,2400,10126,2,3,8,1981
6383000820,20140807T000000,685900,3,2.5,2290,9142,1,3,8,1972
1311400120,20140801T000000,160000,3,1.75,1610,7392,1,4,7,1964
1153000040,20150429T000000,650000,4,2.5,2240,9934,1,4,8,1968
7452500530,20150219T000000,250000,2,1,850,6370,1,3,6,1951
6300000212,20150218T000000,265000,2,1.5,920,1458,2,3,7,1995
3332000530,20141105T000000,599000,5,3.25,2590,6180,1,3,7,1960
7657600195,20141105T000000,199950,3,1,1340,7260,1.5,3,6,1944
1102000237,20150428T000000,712500,4,2.75,2420,11201,1,3,8,1948
2887702070,20141022T000000,490000,2,1,1420,4305,1,4,7,1941
6392001005,20140620T000000,511500,4,1,1360,6000,1.5,3,7,1917
1601600195,20150319T000000,299000,3,1,1510,6200,1,3,6,1955
3586500620,20140814T000000,685000,4,2.5,2650,25248,1,3,9,1954
6021502250,20140825T000000,597000,4,2,2120,4000,1.5,4,7,1927
3830210220,20140908T000000,210000,3,1,1200,7200,1,3,6,1977
2568300266,20140530T000000,659000,4,2.5,3190,11375,1,5,8,1946
3423600065,20140604T000000,540000,3,1,1050,4160,1,4,7,1925
3343300180,20150330T000000,469000,3,2,1300,22605,1,3,7,1998
3125079013,20150430T000000,1.07E+06,3,2.5,3970,263538,1.5,3,9,1991
6453900040,20140714T000000,575000,5,2.5,2990,7500,1,3,9,1972
148000590,20140731T000000,725000,4,2.75,2440,7042,1.5,4,7,1941
419000015,20140917T000000,299950,4,1,1170,5400,1,5,6,1953
303000220,20150421T000000,375000,4,2,2270,18450,1,3,7,1961
6450302175,20141118T000000,342450,3,1.5,1280,5525,1,3,7,1962
1180000625,20141029T000000,315000,4,2.5,1950,3225,2,3,7,2002
7972600450,20141222T000000,328000,4,2.75,1930,3840,1,3,7,1997
1328300180,20140509T000000,323000,4,2.75,1970,7213,1,3,8,1977
7866000158,20141022T000000,320000,4,3,1820,3120,1,3,7,1997
7518505345,20141229T000000,550000,2,1,950,4080,1,4,7,1924
8084900195,20141121T000000,1.65E+06,6,3.5,4010,16200,1,3,8,1955
4139420590,20140520T000000,1.21E+06,4,3.5,4560,16643,1,3,12,1995
4139420590,20140827T000000,1.20E+06,4,3.5,4560,16643,1,3,12,1995
2621600015,20150121T000000,120000,3,1,1150,8924,1,3,6,1943
2621600015,20150430T000000,175000,3,1,1150,8924,1,3,6,1943
8005100360,20140916T000000,169900,3,1,910,5800,1.5,4,5,1900
9527000330,20140811T000000,508000,6,2.75,2890,7500,1,4,8,1976
748000145,20141211T000000,335000,2,1,1070,6678,1,4,7,1951
9191200015,20140910T000000,613200,3,2.75,2050,3320,1.5,4,7,1927
1822300040,20140507T000000,420000,2,1.5,1040,3500,1.5,4,6,1904
9129100040,20140825T000000,1.00E+06,4,3.25,3320,8587,3,3,11,2008
3331500940,20140617T000000,342000,2,1,740,6180,1,3,6,1948
524069101,20140723T000000,850000,4,2,3380,90968,1,4,9,1979
6021502310,20141218T000000,582000,2,1.75,1210,4141,1,4,7,1942
4022901316,20141031T000000,475000,3,2.5,2480,6031,2,3,8,2001
23500180,20140505T000000,570000,3,2.25,2010,6000,1,3,8,1975
9191200490,20150324T000000,826600,4,3.25,3230,5000,1.5,4,7,1916
1189000207,20141021T000000,387000,2,2.5,1170,1394,2,3,8,2001
1771110720,20140521T000000,330000,3,1,1250,9126,1,3,7,1969
224069010,20140725T000000,653450,3,2.5,2070,49658,1,4,8,1980
3630060040,20140911T000000,285000,2,1,1050,3088,1,3,7,2005
3211100450,20140814T000000,217000,3,1,1400,7800,1,3,7,1962
1245003255,20150223T000000,615000,3,1,1120,12500,1,4,7,1977
1438000110,20140603T000000,580135,4,2.5,3150,5886,2,3,8,2014
8089500180,20140730T000000,1.15E+06,4,3.5,4540,19767,2,3,11,1998
6802200110,20141029T000000,231200,3,2,1400,8821,1,3,7,1991
7203100120,20140616T000000,680000,4,2.75,2500,4950,2,3,8,2010
3445400120,20140725T000000,267500,3,1.5,1390,2153,2,3,7,2001
1454100650,20140804T000000,942000,4,2.75,3160,37200,2,3,8,1939
106000015,20140619T000000,435000,3,1.75,1310,8065,1,4,6,1948
9459200110,20140610T000000,315000,2,1,1740,3622,1,4,7,1924
3448000410,20140513T000000,354901,3,2.5,1490,1709,3,3,8,2004
8682281220,20141014T000000,439888,2,2,1300,6515,1,3,8,2005
2114700530,20150122T000000,360000,4,1,1460,3840,1.5,3,8,1928
8093600065,20141231T000000,205000,4,1,1030,6621,1,4,6,1955
4137030040,20140612T000000,299995,3,2.5,1970,7500,2,3,8,1988
5126900100,20140923T000000,150000,2,1,790,7275,1,4,6,1944
5469501530,20140603T000000,575000,3,2.25,3800,33825,1,4,10,1976
7784000180,20150505T000000,625000,3,2,2168,12616,2,4,7,1950
7135520610,20140529T000000,950000,4,3.5,4140,13392,2,3,11,2000
8856500120,20150210T000000,278800,4,2.5,2440,7797,1,3,8,1965
5015000180,20141110T000000,713500,3,2,1720,4200,2,3,8,1908
3024059014,20150325T000000,1.90E+06,4,2.25,3020,11489,1.5,5,10,1916
9268200348,20141028T000000,439000,5,2,2610,5009,1,3,7,1988
9195700040,20140926T000000,425000,3,2,1500,8086,1,3,7,1981
8798000100,20140825T000000,252500,4,2.5,2600,11280,1.5,3,7,1961
304000530,20140512T000000,185000,3,1.5,1370,8470,1,4,7,1961
3575304895,20140923T000000,406550,5,2.75,2400,15781,1,4,7,1974
9406500540,20140630T000000,243000,2,1.5,1068,1758,2,3,7,1990
6071800410,20141201T000000,500000,3,1.5,2220,8994,1,4,8,1962
2122049013,20150513T000000,204750,2,1,880,7575,1,4,7,1942
5470100220,20140909T000000,222000,3,1.5,1310,9273,1,4,7,1968
6623400246,20140523T000000,200000,4,1,1350,11507,1,3,7,1966
3918400028,20141021T000000,367000,3,2.25,1400,1320,3,3,8,2006
1422700040,20150514T000000,183000,3,1,1170,7320,1,3,7,1962
7660100336,20141210T000000,300000,3,2.5,1020,1570,2,3,7,2004
6145602240,20140819T000000,369000,3,1.75,1300,3844,1,3,7,1985
7287100035,20140731T000000,380000,3,2,2010,16736,2,4,6,1929
5101405465,20150203T000000,463000,3,2,1590,5009,2,4,6,1985
3756500180,20141208T000000,475000,3,1,1470,9750,1,3,7,1963
3750605620,20150324T000000,225000,3,1.75,1580,14400,1,4,7,1981
2473350790,20150511T000000,371000,3,1.75,1970,9512,1,3,8,1968
3389900965,20140827T000000,625000,3,2.5,2330,3141,2,3,8,2003
1068000375,20140923T000000,3.20E+06,6,5,7100,18200,2.5,3,13,1933
9407100730,20150129T000000,329000,3,1.75,1230,10725,1,3,7,1980
7618700112,20150210T000000,634000,3,1.75,2570,13000,2,4,7,1962
5104540360,20141107T000000,616000,4,2.5,3440,6915,2,3,10,2006
1051000040,20150424T000000,1.82E+06,3,2.25,3330,20053,2,3,9,1968
2896400300,20150319T000000,435000,4,2.25,1780,2684,2,3,7,2002
5003600120,20150415T000000,320000,4,2.5,2110,6295,2,3,8,2000
6352600490,20150114T000000,820000,4,3.5,2770,8049,2,3,9,2002
3820350120,20140822T000000,310000,3,2.5,1590,3359,2,3,7,2000
4235400097,20141202T000000,443750,3,2.25,1460,968,2,3,7,2003
2757000040,20140605T000000,795000,4,2.25,2070,13084,1,4,8,1967
537000325,20141104T000000,475000,3,2.5,2420,36862,1,4,8,1957
9522100485,20140515T000000,585000,5,1.75,2000,3750,2,4,7,1921
345700040,20140729T000000,315000,2,1,1010,7338,2,4,7,1981
3904960910,20140917T000000,635000,4,2.5,3050,7238,2,3,8,1989
1771000690,20140528T000000,305000,3,1,1160,11776,1,3,7,1968
1931300035,20140516T000000,785000,3,2,2180,5440,1,5,7,1904
2770601800,20141024T000000,525000,3,1.75,1560,6000,1,3,6,1944
5309100515,20150120T000000,537000,4,1.75,1580,3635,1,4,7,1910
984210850,20150217T000000,279950,3,1.75,1660,8303,1,3,7,1974
924059233,20141208T000000,659000,4,2,2350,9329,2,3,8,1977
5029451080,20140821T000000,203000,2,1,1440,6650,1,3,7,1980
4379400220,20140909T000000,782500,4,2.5,2930,7806,2,3,9,2005
5419800220,20140610T000000,250000,3,1.75,1590,7560,1,3,7,1984
1839500065,20140805T000000,279000,3,1,1400,9450,1,4,7,1955
2525059172,20141125T000000,664000,6,2.5,3190,12196,2,4,8,1979
7159200040,20140917T000000,2.90E+06,4,3.25,4580,4838,2,4,11,1991
3812400107,20150330T000000,378500,4,2,1830,6000,1,5,7,1953
2726079061,20140507T000000,535000,3,1.75,2720,149410,1.5,3,9,1988
1270000040,20140716T000000,520000,2,1,1360,22508,1,3,7,1932
2113700115,20150504T000000,369950,3,2,1520,4000,1,5,6,1943
824069113,20140924T000000,545000,3,2.25,2290,14585,2,3,8,1981
8856920110,20150504T000000,360000,3,2.5,2150,14092,2,3,8,1991
8146100410,20140805T000000,760000,3,1.5,1170,7645,1,4,7,1955
5101400838,20140916T000000,450000,3,1.75,1830,5488,1,4,7,1939
1088800850,20140502T000000,612500,4,2.5,2730,12261,2,3,9,1991
1061400360,20140701T000000,280000,3,1,1090,10710,1,4,7,1962
9545250110,20150414T000000,750000,3,2.5,2560,9182,2,3,9,1993
425400115,20140715T000000,237000,3,1,1160,6132,1,4,7,1958
2436700315,20141014T000000,441500,2,1.75,1010,4000,1.5,5,7,1919
1545803520,20150126T000000,251000,3,2,1650,7930,1,4,7,1989
257000037,20141229T000000,200000,3,1,2120,31564,1,3,7,1942
5016000315,20140616T000000,332000,1,1,960,2640,1,3,7,1908
6300500477,20140826T000000,401500,3,2.5,1509,1114,3,3,8,2014
4022905172,20140926T000000,585000,4,1.75,2270,27122,1,5,8,1957
7300000650,20140702T000000,340000,4,2.5,1954,4805,2,3,8,2005
8682282070,20150112T000000,920000,3,3.5,2800,7694,1,3,9,2005
7812801115,20140613T000000,153000,3,1,1270,6405,1.5,3,6,1944
9269750690,20150105T000000,299950,4,2.25,1810,7601,1,3,7,1986
1402620120,20150512T000000,440000,4,2.5,2410,7517,2,3,8,1983
3793501390,20140915T000000,293000,3,2.5,1690,17383,2,3,7,2003
9282800065,20150329T000000,203000,3,1.75,1190,6000,1,3,7,1952
1921059310,20150320T000000,193000,2,1.75,1280,6774,1,3,7,1991
109000040,20150316T000000,305000,3,1.75,1460,7862,1,3,7,1965
5101405331,20140502T000000,495000,4,1.75,1600,6380,1,3,8,1959
2044500142,20140902T000000,420000,3,1.75,1770,6000,1,3,7,1952
1837010040,20140905T000000,569500,4,2.5,2800,8190,1,3,8,1971
3905000540,20140515T000000,620000,4,2.5,2680,9185,2,3,9,1989
6071200375,20141211T000000,466000,3,1.75,1680,9460,1,4,7,1959
3756500610,20150324T000000,355500,3,1,1120,10032,1,3,7,1962
3885805035,20150508T000000,687500,2,1,1040,7200,1,4,6,1955
7525100530,20150411T000000,432100,3,2.25,1790,2240,2,4,8,1975
1324059048,20140721T000000,500000,3,2.5,2410,34848,1.5,3,8,1976
3904921250,20141010T000000,690000,5,3.25,3370,7313,2,4,8,1988
3331500485,20150102T000000,350000,2,1,800,5150,1,4,6,1949
7338401759,20140610T000000,268000,2,1,1380,5000,1,3,7,1943
3122069029,20140619T000000,120000,2,1,990,39964,1,2,4,1945
3797310150,20150218T000000,285000,4,2.5,1800,9229,2,3,7,1994
2205500540,20141008T000000,365000,4,1.5,1820,12327,1,4,7,1955
7202310040,20150408T000000,635000,3,2.5,2620,6842,2,3,7,2002
3630120330,20140708T000000,630000,2,2.5,2290,3507,2,3,9,2005
4310700665,20150305T000000,450000,4,3,2200,4466,2,3,7,1968
7504001080,20150304T000000,590000,4,2.5,2940,12600,1,4,8,1974
2021200770,20140909T000000,895000,2,1.75,1700,3618,1,3,8,1950
2005600090,20140514T000000,160000,3,1,860,11900,1,4,6,1963
123000110,20140930T000000,520000,2,1,910,5000,1,3,7,1924
2473372170,20140806T000000,432000,4,3.25,2820,13059,2,4,8,1976
7227500865,20140519T000000,141800,2,1,930,4743,1,4,5,1942
510001280,20140714T000000,980000,4,2,2190,4560,2.5,5,8,1910
3886903615,20150416T000000,1.29E+06,4,2.5,3430,7200,2,3,9,2014
439200035,20141117T000000,740000,4,2.75,2560,6900,1,3,8,1959
4303200184,20141010T000000,230000,2,1,770,6450,1,4,6,1948
9362000040,20140623T000000,3.40E+06,3,4.5,5230,17826,2,3,10,2005
4039701280,20150408T000000,954500,3,2.25,2440,9689,1,4,8,1974
9828201202,20150316T000000,622000,3,1.5,1650,3150,1.5,4,8,1929
2734100835,20150303T000000,90000,1,1,780,4000,1,3,5,1905
6749700110,20141029T000000,342000,3,3,1260,1634,3,3,8,1998
3832060940,20140729T000000,305000,4,2.5,2320,4683,2,3,7,2007
2214800110,20140820T000000,259900,4,2.75,1560,8820,1,3,7,1979
1909600115,20140827T000000,420000,3,2,2330,6346,1.5,3,6,1934
40000553,20150304T000000,250000,2,1,1400,19570,1.5,3,6,1929
7686203195,20150323T000000,249950,3,1.5,1450,6875,1,4,7,1961
2923059064,20150217T000000,199000,2,1,1140,15120,1,4,6,1932
2895600090,20150407T000000,355200,3,1,1120,7320,1,4,7,1954
4019301386,20140909T000000,425000,3,1.5,1970,13709,1,4,7,1955
7199360100,20141112T000000,379500,3,1,1110,7128,1,3,7,1980
1241500032,20140819T000000,860000,4,2.5,3070,6923,2,3,9,2009
9558020610,20140512T000000,335000,3,2.5,1940,4927,2,3,8,2004
2050100450,20141105T000000,865000,3,2.5,3050,12558,2,3,10,1997
1250200600,20150408T000000,390000,3,1,1240,3600,1.5,3,7,1902
9325200110,20140909T000000,569950,5,4.25,3380,7805,2,3,8,2014
293850040,20150205T000000,495500,3,2.5,3190,7828,2,3,9,2006
3723800097,20141211T000000,476500,4,1.75,1670,10200,1,3,7,1953
7788400180,20140812T000000,261000,3,1,1660,11200,1,3,7,1957
2206700215,20140822T000000,375000,4,2,2070,9822,1,5,7,1955
2206700215,20150422T000000,550000,4,2,2070,9822,1,5,7,1955
603001050,20140723T000000,230000,2,1,1430,4000,1,3,7,1949
3583400120,20150204T000000,526750,5,2.5,2270,10700,1,4,8,1963
3886903155,20150304T000000,606000,3,2,1980,7680,1.5,4,6,1911
9485910100,20150424T000000,368500,4,2.75,2500,26400,1,3,8,1977
3223039089,20140929T000000,275000,3,1,1230,171190,1,3,7,1973
2596300035,20150422T000000,342000,4,1,1390,9023,1.5,3,7,1955
9542801120,20150327T000000,278100,4,1.75,2120,8520,1,3,7,1978
8150600195,20141028T000000,450000,4,2.75,1540,4840,1,4,7,1929
6806100040,20140825T000000,349950,4,2.5,2000,5006,2,3,7,2005
8857640040,20150410T000000,425000,4,2.5,2400,6053,2,3,8,2001
2138000120,20140626T000000,435000,4,2.75,2110,8751,1,3,7,1962
4022902260,20140626T000000,460000,4,2.5,2550,19017,1,4,7,1961
2225300149,20141222T000000,323000,4,1.75,1440,8114,1,4,7,1963
3438500880,20150430T000000,325000,2,1,810,6827,1,3,6,1944
1646502165,20140813T000000,480000,2,1.75,1170,4635,1,4,6,1924
9541600110,20150430T000000,1.33E+06,3,2.5,3590,8400,1,3,9,1958
3348401095,20150427T000000,210000,4,1.75,2090,6485,1,3,7,1956
7579200915,20150401T000000,920000,5,4.5,3820,5750,2,3,9,2000
2126049096,20141202T000000,399000,3,1,1460,8290,1,3,8,1959
6021500025,20140818T000000,631750,3,1.75,2360,4063,1,5,7,1940
8945000910,20150326T000000,184000,3,1,1100,8680,1,3,6,1962
2473411130,20150416T000000,333000,4,2.5,2100,7208,2,3,8,1974
2781250900,20140620T000000,218000,2,2,1310,2841,2,3,6,2004
3330500925,20150224T000000,258305,2,1.5,750,2964,1,5,5,1919
9522100375,20140715T000000,775000,5,1.5,1720,5000,1.5,3,8,1915
1826049362,20140611T000000,515000,3,2.5,3370,19585,2,3,7,1951
1250200495,20140624T000000,455000,2,1.5,1200,1259,2,3,8,2015
5662100110,20150218T000000,440000,3,2.5,1830,6807,2.5,5,7,1954
2025049111,20140619T000000,1.44E+06,3,3.5,3870,3819,2,3,11,2002
7576700131,20140714T000000,850000,3,2.25,2220,3707,2,4,8,1919
4027701265,20150501T000000,480000,3,1.75,2920,21375,1,3,8,1961
3423059177,20141126T000000,420000,5,2.75,2540,27007,1,3,8,1980
3876312840,20140912T000000,408000,3,1.75,1970,7100,1,3,7,1976
6928600330,20140820T000000,278000,5,1.75,2170,9752,1,3,7,1962
5316100820,20150122T000000,1.20E+06,3,3,2350,1620,2,3,9,2001
1022059161,20140613T000000,454000,4,2.25,2630,39000,2,3,9,1979
4134300175,20150417T000000,1.85E+06,4,2.5,4120,14866,1,3,8,1965
7853301130,20150505T000000,499000,4,2.25,2440,5000,2,3,7,2007
6928000620,20150218T000000,590000,5,3,3480,6625,2,3,8,2012
5680000750,20140730T000000,385000,3,3.5,1900,4805,2,3,8,1999
333100265,20140924T000000,1.25E+06,4,3.25,3160,10043,2,3,9,2011
3530490031,20140924T000000,202200,2,1.75,1330,2159,1,4,8,1979
6400700230,20150311T000000,450000,3,2.25,1420,13468,1,3,7,1976
322069010,20150508T000000,435000,3,2,2570,233481,1.5,4,8,1986
2722059013,20150204T000000,550000,2,1,1270,43560,1,4,5,1908
3878900815,20150504T000000,361000,3,2.25,2470,5650,1,3,7,1973
2600010330,20150120T000000,760000,4,2.25,2590,12600,2,3,9,1979
3889100027,20140616T000000,902000,4,2.5,3030,8507,2,3,9,2003
3505100297,20150411T000000,505000,3,1.75,1240,4550,1.5,4,7,1951
5560001130,20150225T000000,200000,3,1,1040,8925,1,4,6,1961
1311910300,20150204T000000,260000,5,2.25,2320,6375,1,4,7,1967
7518505160,20140925T000000,417000,2,1,1190,5100,1.5,2,7,1928
2115510330,20150202T000000,287500,3,2.25,2030,8690,1,4,8,1986
3955500100,20150407T000000,450000,3,1.5,1390,10530,1,3,7,1961
2771104965,20150130T000000,825000,2,1.75,2050,4000,1.5,3,8,1979
5317100530,20140827T000000,1.48E+06,4,3,3050,6179,2,4,9,1926
3336002215,20150225T000000,319950,2,1,1240,5500,1.5,3,6,1921
9408300180,20140828T000000,682000,4,2.5,3030,30000,2,4,9,1981
2770604575,20150506T000000,560000,3,1.75,1930,6000,1,3,8,1956
7305900082,20141230T000000,350000,3,1.75,1490,10344,1,3,7,1985
8661000148,20141028T000000,270000,3,2,1510,10215,1,4,7,1995
7968460230,20150305T000000,284000,3,1.75,1320,35100,1,3,7,1990
827000110,20140714T000000,308000,4,2.5,2330,4606,2,3,8,2004
3390600025,20140529T000000,450000,4,2,2240,7725,1,5,7,1956
1026069172,20140618T000000,540000,4,2.5,2050,34222,2,4,8,1989
1226039103,20140610T000000,380000,4,1.5,1680,11123,1,3,7,1959
2125079054,20150224T000000,522500,4,2.75,2200,122403,1.5,3,7,1971
1545807810,20141021T000000,118000,1,1,670,7957,1,4,6,1978
7205500120,20150423T000000,280400,4,1.75,1730,7210,1,4,7,1968
924069176,20140903T000000,710000,4,2.75,2710,41811,1.5,4,8,1995
4045500620,20140910T000000,720000,3,3.25,3410,25741,2,4,8,1993
8146100325,20140505T000000,787000,3,1.75,1330,7500,1,3,8,1961
8663240180,20150330T000000,537000,4,2.5,1990,2660,2,3,8,2012
2087700115,20141103T000000,650000,2,1.5,1900,4450,1,5,7,1916
7973202225,20150106T000000,154200,4,1,1310,8640,1,3,6,1948
2557000090,20150115T000000,238000,4,2.5,1690,7260,1,3,7,1979
3500100209,20140804T000000,285650,3,1,1040,8199,1,3,7,1953
7234601166,20140807T000000,485500,2,1.5,1340,1286,2,3,8,2006
3972900215,20150126T000000,315000,2,1,1120,7350,1,3,7,1942
